time,Master4Paths4.timeDiff_AVG.ScaledTimeDiff:vector
4.47,0
4.48,0
4.49,0
4.5,0
4.51,0
4.52,0
4.53,0
4.54,0
4.55,0
4.56,0
4.57,0
4.58,0
4.59,0
4.6,0
4.61,0
4.62,0
4.63,0
4.64,0
4.65,0
4.66,0
4.67,0
4.68,0
4.69,0
4.7,0
4.71,0
4.72,0
4.73,0
4.74,0
4.75,0
4.76,0
4.77,0
4.78,0
4.79,0
4.8,0
4.81,0
4.82,0
4.83,0
4.84,0
4.85,0
4.86,0
4.87,0
4.88,0
4.89,0
4.9,0
4.91,0
4.92,0
4.93,0
4.94,0
4.95,0
4.96,0
4.97,0
4.98,0
4.99,0
5,0
5.01,0
5.02,0
5.03,0
5.04,0
5.05,0
5.06,0
5.07,0
5.08,0
5.09,0
5.1,0
5.11,0
5.12,0
5.13,0
5.14,0
5.15,0
5.16,0
5.17,0
5.18,0
5.19,0
5.2,0
5.21,0
5.22,0
5.23,0
5.24,0
5.25,0
5.26,0
5.27,0
5.28,0
5.29,0
5.3,0
5.31,0
5.32,0
5.33,0
5.34,0
5.35,0
5.36,0
5.37,0
5.38,0
5.39,0
5.4,0
5.41,0
5.42,0
5.43,0
5.44,0
5.45,0
5.46,0
5.47,0
5.48,0
5.49,0
5.5,0
5.51,0
5.52,0
5.53,0
5.54,0
5.55,0
5.56,0
5.57,0
5.58,0
5.59,0
5.6,0
5.61,0
5.62,0
5.63,0
5.64,0
5.65,0
5.66,0
5.67,0
5.68,0
5.69,0
5.7,0
5.71,0
5.72,0
5.73,0
5.74,0
5.75,0
5.76,0
5.77,0
5.78,0
5.79,0
5.8,0
5.81,0
5.82,0
5.83,0
5.84,0
5.85,0
5.86,0
5.87,0
5.88,0
5.89,0
5.9,0
5.91,0
5.92,0
5.93,0
5.94,0
5.95,0
5.96,0
5.97,0
5.98,0
5.99,0
6,0
6.01,0
6.02,0
6.03,0
6.04,0
6.05,0
6.06,0
6.07,0
6.08,0
6.09,0
6.1,0
6.11,0
6.12,0
6.13,0
6.14,0
6.15,0
6.16,0
6.17,0
6.18,0
6.19,0
6.2,0
6.21,0
6.22,0
6.23,0
6.24,0
6.25,0
6.26,0
6.27,0
6.28,0
6.29,0
6.3,0
6.31,0
6.32,0
6.33,0
6.34,0
6.35,0
6.36,0
6.37,0
6.38,0
6.39,0
6.4,0
6.41,0
6.42,0
6.43,0
6.44,0
6.45,0
6.46,0
6.47,0
6.48,0
6.49,0
6.5,0
6.51,0
6.52,0
6.53,0
6.54,0
6.55,0
6.56,0
6.57,0
6.58,0
6.59,0
6.6,0
6.61,0
6.62,0
6.63,0
6.64,0
6.65,0
6.66,0
6.67,0
6.68,0
6.69,0
6.7,0
6.71,0
6.72,0
6.73,0
6.74,0
6.75,0
6.76,0
6.77,0
6.78,0
6.79,0
6.8,0
6.81,0
6.82,0
6.83,0
6.84,0
6.85,0
6.86,0
6.87,0
6.88,0
6.89,0
6.9,0
6.91,0
6.92,0
6.93,0
6.94,0
6.95,0
6.96,0
6.97,0
6.98,0
6.99,0
7,0
7.01,0
7.02,0
7.03,0
7.04,0
7.05,0
7.06,0
7.07,0
7.08,0
7.09,0
7.1,0
7.11,0
7.12,0
7.13,0
7.14,0
7.15,0
7.16,0
7.17,0
7.18,0
7.19,0
7.2,0
7.21,0
7.22,0
7.23,0
7.24,0
7.25,0
7.26,0
7.27,0
7.28,0
7.29,0
7.3,0
7.31,0
7.32,0
7.33,0
7.34,0
7.35,0
7.36,0
7.37,0
7.38,0
7.39,0
7.4,0
7.41,0
7.42,0
7.43,0
7.44,0
7.45,0
7.46,0
7.47,0
7.48,0
7.49,0
7.5,0
7.51,0
7.52,0
7.53,0
7.54,0
7.55,0
7.56,0
7.57,0
7.58,0
7.59,0
7.6,0
7.61,0
7.62,0
7.63,0
7.64,0
7.65,0
7.66,0
7.67,0
7.68,0
7.69,0
7.7,0
7.71,0
7.72,0
7.73,0
7.74,0
7.75,0
7.76,0
7.77,0
7.78,0
7.79,0
7.8,0
7.81,0
7.82,0
7.83,0
7.84,0
7.85,0
7.86,0
7.87,0
7.88,0
7.89,0
7.9,0
7.91,0
7.92,0
7.93,0
7.94,0
7.95,0
7.96,0
7.97,0
7.98,0
7.99,0
8,0
8.01,0
8.02,0
8.03,0
8.04,0
8.05,0
8.06,0
8.07,0
8.08,0
8.09,0
8.1,0
8.11,0
8.12,0
8.13,0
8.14,0
8.15,0
8.16,0
8.17,0
8.18,0
8.19,0
8.2,0
8.21,0
8.22,0
8.23,0
8.24,0
8.25,0
8.26,0
8.27,0
8.28,0
8.29,0
8.3,0
8.31,0
8.32,0
8.33,0
8.34,0
8.35,0
8.36,0
8.37,0
8.38,0
8.39,0
8.4,0
8.41,0
8.42,0
8.43,0
8.44,0
8.45,0
8.46,0
8.47,0
8.48,0
8.49,0
8.5,0
8.51,0
8.52,0
8.53,0
8.54,0
8.55,0
8.56,0
8.57,0
8.58,0
8.59,0
8.6,0
8.61,0
8.62,0
8.63,0
8.64,0
8.65,0
8.66,0
8.67,0
8.68,0
8.69,0
8.7,0
8.71,0
8.72,0
8.73,0
8.74,0
8.75,0
8.76,0
8.77,0
8.78,0
8.79,0
8.8,0
8.81,0
8.82,0
8.83,0
8.84,0
8.85,0
8.86,0
8.87,0
8.88,0
8.89,0
8.9,0
8.91,0
8.92,0
8.93,0
8.94,0
8.95,0
8.96,0
8.97,0
8.98,0
8.99,0
9,0
9.01,0
9.02,0
9.03,0
9.04,0
9.05,0
9.06,0
9.07,0
9.08,0
9.09,0
9.1,0
9.11,0
9.12,0
9.13,0
9.14,0
9.15,0
9.16,0
9.17,0
9.18,0
9.19,0
9.2,0
9.21,0
9.22,0
9.23,0
9.24,0
9.25,0
9.26,0
9.27,0
9.28,0
9.29,0
9.3,0
9.31,0
9.32,0
9.33,0
9.34,0
9.35,0
9.36,0
9.37,0
9.38,0
9.39,0
9.4,0
9.41,0
9.42,0
9.43,0
9.44,0
9.45,0
9.46,0
9.47,0
9.48,0
9.49,0
9.5,0
9.51,0
9.52,0
9.53,0
9.54,0
9.55,0
9.56,0
9.57,0
9.58,0
9.59,0
9.6,0
9.61,0
9.62,0
9.63,0
9.64,0
9.65,0
9.66,0
9.67,0
9.68,0
9.69,0
9.7,0
9.71,0
9.72,0
9.73,0
9.74,0
9.75,0
9.76,0
9.77,0
9.78,0
9.79,0
9.8,0
9.81,0
9.82,0
9.83,0
9.84,0
9.85,0
9.86,0
9.87,0
9.88,0
9.89,0
9.9,0
9.91,0
9.92,0
9.93,0
9.94,0
9.95,0
9.96,0
9.97,0
9.98,0
9.99,0
10,0
10.01,0
10.02,0
10.03,0
10.04,0
10.05,0
10.06,0
10.07,0
10.08,0
10.09,0
10.1,0
10.11,0
10.12,0
10.13,0
10.14,0
10.15,0
10.16,0
10.17,0
10.18,0
10.19,0
10.2,0
10.21,0
10.22,0
10.23,0
10.24,0
10.25,0
10.26,0
10.27,0
10.28,0
10.29,0
10.3,0
10.31,0
10.32,0
10.33,0
10.34,0
10.35,0
10.36,0
10.37,0
10.38,0
10.39,0
10.4,0
10.41,0
10.42,0
10.43,0
10.44,0
10.45,0
10.46,0
10.47,0
10.48,0
10.49,0
10.5,0
10.51,0
10.52,0
10.53,0
10.54,0
10.55,0
10.56,0
10.57,7.136e-09
10.58,1.7886e-08
10.59,2.7052e-08
10.6,3.3882e-08
10.61,4.0712e-08
10.62,4.7542e-08
10.63,5.4372e-08
10.64,6.1202e-08
10.65,6.8032e-08
10.66,7.4862e-08
10.67,8.1692e-08
10.68,8.8522e-08
10.69,9.5352e-08
10.7,1.02183e-07
10.71,1.09013e-07
10.72,1.09878e-07
10.73,1.10058e-07
10.74,1.10238e-07
10.75,1.10418e-07
10.76,1.10598e-07
10.77,1.10778e-07
10.78,1.10958e-07
10.79,1.11138e-07
10.8,1.11318e-07
10.81,1.11499e-07
10.82,1.11679e-07
10.83,1.1186e-07
10.84,1.12323e-07
10.85,1.13213e-07
10.86,1.14103e-07
10.87,1.14993e-07
10.88,1.15883e-07
10.89,1.16773e-07
10.9,1.17663e-07
10.91,1.18553e-07
10.92,1.19443e-07
10.93,1.20333e-07
10.94,1.21224e-07
10.95,1.22114e-07
10.96,1.23004e-07
10.97,1.11591e-07
10.98,9.8771e-08
10.99,8.5951e-08
11,7.3131e-08
11.01,6.0311e-08
11.02,4.7491e-08
11.03,3.4671e-08
11.04,2.1851e-08
11.05,9.031e-09
11.06,-3.789e-09
11.07,-1.6608e-08
11.08,-2.9428e-08
11.09,-4.9311e-08
11.1,-7.9871e-08
11.11,-1.10431e-07
11.12,-1.40991e-07
11.13,-1.71551e-07
11.14,-2.02111e-07
11.15,-2.32671e-07
11.16,-2.63231e-07
11.17,-2.93791e-07
11.18,-3.24351e-07
11.19,-3.54918e-07
11.2,-3.85498e-07
11.21,-4.16088e-07
11.22,-4.35309e-07
11.23,-4.53219e-07
11.24,-4.71129e-07
11.25,-4.89039e-07
11.26,-5.06949e-07
11.27,-5.24859e-07
11.28,-5.42769e-07
11.29,-5.60679e-07
11.3,-5.78589e-07
11.31,-5.96591e-07
11.32,-6.16108e-07
11.33,-6.35627e-07
11.34,-6.55151e-07
11.35,-6.74681e-07
11.36,-6.94211e-07
11.37,-7.13741e-07
11.38,-7.33271e-07
11.39,-7.52801e-07
11.4,-7.72331e-07
11.41,-7.91861e-07
11.42,-8.11391e-07
11.43,-8.30921e-07
11.44,-8.65955e-07
11.45,-9.13346e-07
11.46,-9.60746e-07
11.47,-1.00815e-06
11.48,-1.05556e-06
11.49,-1.10297e-06
11.5,-1.15038e-06
11.51,-1.19779e-06
11.52,-1.2452e-06
11.53,-1.29261e-06
11.54,-1.34002e-06
11.55,-1.38743e-06
11.56,-1.43484e-06
11.57,-1.48227e-06
11.58,-1.52971e-06
11.59,-1.57717e-06
11.6,-1.62462e-06
11.61,-1.67209e-06
11.62,-1.71954e-06
11.63,-1.767e-06
11.64,-1.81447e-06
11.65,-1.86192e-06
11.66,-1.90939e-06
11.67,-1.95684e-06
11.68,-2.0043e-06
11.69,-2.03014e-06
11.7,-2.03876e-06
11.71,-2.0474e-06
11.72,-2.05602e-06
11.73,-2.06466e-06
11.74,-2.07328e-06
11.75,-2.08192e-06
11.76,-2.09054e-06
11.77,-2.09918e-06
11.78,-2.1078e-06
11.79,-2.11644e-06
11.8,-2.12506e-06
11.81,-2.13198e-06
11.82,-2.12251e-06
11.83,-2.11903e-06
11.84,-2.11554e-06
11.85,-2.11205e-06
11.86,-2.10856e-06
11.87,-2.10507e-06
11.88,-2.10158e-06
11.89,-2.09809e-06
11.9,-2.0946e-06
11.91,-2.09111e-06
11.92,-2.08762e-06
11.93,-2.08413e-06
11.94,-2.07731e-06
11.95,-2.05308e-06
11.96,-2.02885e-06
11.97,-2.00461e-06
11.98,-1.98037e-06
11.99,-1.95613e-06
12,-1.93189e-06
12.01,-1.90765e-06
12.02,-1.88341e-06
12.03,-1.85917e-06
12.04,-1.83493e-06
12.05,-1.81069e-06
12.06,-1.78645e-06
12.07,-1.74393e-06
12.08,-1.69197e-06
12.09,-1.63957e-06
12.1,-1.5865e-06
12.11,-1.53343e-06
12.12,-1.48036e-06
12.13,-1.42729e-06
12.14,-1.37422e-06
12.15,-1.32115e-06
12.16,-1.26808e-06
12.17,-1.21501e-06
12.18,-1.16194e-06
12.19,-1.1098e-06
12.2,-1.06254e-06
12.21,-1.01527e-06
12.22,-9.67984e-07
12.23,-9.20694e-07
12.24,-8.73404e-07
12.25,-8.26114e-07
12.26,-7.78824e-07
12.27,-7.31534e-07
12.28,-6.84244e-07
12.29,-6.36954e-07
12.3,-5.89664e-07
12.31,-5.42373e-07
12.32,-5.02446e-07
12.33,-4.66299e-07
12.34,-4.30149e-07
12.35,-3.93999e-07
12.36,-3.57849e-07
12.37,-3.21699e-07
12.38,-2.85549e-07
12.39,-2.49399e-07
12.4,-2.13249e-07
12.41,-1.77099e-07
12.42,-1.40949e-07
12.43,-1.04799e-07
12.44,-6.7955e-08
12.45,-2.7504e-08
12.46,1.2956e-08
12.47,4.8885e-08
12.48,8.4295e-08
12.49,1.19705e-07
12.5,1.55115e-07
12.51,1.90525e-07
12.52,2.25935e-07
12.53,2.61345e-07
12.54,2.96755e-07
12.55,3.32165e-07
12.56,3.65965e-07
12.57,3.72765e-07
12.58,3.79566e-07
12.59,3.86367e-07
12.6,3.93167e-07
12.61,3.99967e-07
12.62,4.06767e-07
12.63,4.13567e-07
12.64,4.20367e-07
12.65,4.27167e-07
12.66,4.33967e-07
12.67,4.40767e-07
12.68,4.47567e-07
12.69,4.52375e-07
12.7,4.55595e-07
12.71,4.58815e-07
12.72,4.62035e-07
12.73,4.65255e-07
12.74,4.68475e-07
12.75,4.71695e-07
12.76,4.74915e-07
12.77,4.78135e-07
12.78,4.81355e-07
12.79,4.84575e-07
12.8,4.87795e-07
12.81,4.90587e-07
12.82,4.86231e-07
12.83,4.81871e-07
12.84,4.77512e-07
12.85,4.73152e-07
12.86,4.68792e-07
12.87,4.64432e-07
12.88,4.60072e-07
12.89,4.55712e-07
12.9,4.51352e-07
12.91,4.46992e-07
12.92,4.42632e-07
12.93,4.38272e-07
12.94,4.3271e-07
12.95,4.26191e-07
12.96,4.19671e-07
12.97,4.13152e-07
12.98,4.06632e-07
12.99,4.00112e-07
13,3.93592e-07
13.01,3.87072e-07
13.02,3.80552e-07
13.03,3.74032e-07
13.04,3.67512e-07
13.05,3.60992e-07
13.06,3.54724e-07
13.07,3.52715e-07
13.08,3.50705e-07
13.09,3.48696e-07
13.1,3.46686e-07
13.11,3.44676e-07
13.12,3.42666e-07
13.13,3.40656e-07
13.14,3.38646e-07
13.15,3.36636e-07
13.16,3.34626e-07
13.17,3.32616e-07
13.18,3.30606e-07
13.19,3.30657e-07
13.2,3.32348e-07
13.21,3.34038e-07
13.22,3.35729e-07
13.23,3.37419e-07
13.24,3.39109e-07
13.25,3.40799e-07
13.26,3.42489e-07
13.27,3.44179e-07
13.28,3.45869e-07
13.29,3.47559e-07
13.3,3.49249e-07
13.31,3.50939e-07
13.32,3.52639e-07
13.33,3.54748e-07
13.34,3.52905e-07
13.35,3.44585e-07
13.36,3.36265e-07
13.37,3.27945e-07
13.38,3.19625e-07
13.39,3.11305e-07
13.4,3.02985e-07
13.41,2.94665e-07
13.42,2.86345e-07
13.43,2.78025e-07
13.44,2.69706e-07
13.45,2.61387e-07
13.46,2.53067e-07
13.47,2.46218e-07
13.48,2.39538e-07
13.49,2.32858e-07
13.5,2.26178e-07
13.51,2.19498e-07
13.52,2.12818e-07
13.53,2.06138e-07
13.54,1.99458e-07
13.55,1.92778e-07
13.56,1.86098e-07
13.57,1.79412e-07
13.58,1.72722e-07
13.59,1.60718e-07
13.6,1.40678e-07
13.61,1.20638e-07
13.62,1.00598e-07
13.63,8.0558e-08
13.64,6.0518e-08
13.65,4.0478e-08
13.66,2.0438e-08
13.67,3.98e-10
13.68,-1.9642e-08
13.69,-3.9686e-08
13.7,-5.9736e-08
13.71,-7.9786e-08
13.72,-8.8553e-08
13.73,-9.6043e-08
13.74,-1.03533e-07
13.75,-1.11023e-07
13.76,-1.18513e-07
13.77,-1.26003e-07
13.78,-1.33493e-07
13.79,-1.40983e-07
13.8,-1.48473e-07
13.81,-1.55963e-07
13.82,-1.63452e-07
13.83,-1.70941e-07
13.84,-1.77235e-07
13.85,-1.81725e-07
13.86,-1.86215e-07
13.87,-1.90705e-07
13.88,-1.95195e-07
13.89,-1.99685e-07
13.9,-2.04175e-07
13.91,-2.08665e-07
13.92,-2.13155e-07
13.93,-2.17645e-07
13.94,-2.22134e-07
13.95,-2.26623e-07
13.96,-2.31113e-07
13.97,-2.24621e-07
13.98,-2.16871e-07
13.99,-2.09121e-07
14,-2.01371e-07
14.01,-1.93621e-07
14.02,-1.85871e-07
14.03,-1.78121e-07
14.04,-1.70371e-07
14.05,-1.62621e-07
14.06,-1.54832e-07
14.07,-1.46411e-07
14.08,-1.42606e-07
14.09,-1.42436e-07
14.1,-1.42266e-07
14.11,-1.42096e-07
14.12,-1.41926e-07
14.13,-1.41756e-07
14.14,-1.41586e-07
14.15,-1.41416e-07
14.16,-1.41246e-07
14.17,-1.41076e-07
14.18,-1.40906e-07
14.19,-1.40734e-07
14.2,-1.40407e-07
14.21,-1.37607e-07
14.22,-1.34806e-07
14.23,-1.32006e-07
14.24,-1.29206e-07
14.25,-1.26406e-07
14.26,-1.23606e-07
14.27,-1.20806e-07
14.28,-1.18006e-07
14.29,-1.15206e-07
14.3,-1.12406e-07
14.31,-1.09604e-07
14.32,-1.06794e-07
14.33,-1.0339e-07
14.34,-9.952e-08
14.35,-9.565e-08
14.36,-9.178e-08
14.37,-8.791e-08
14.38,-8.404e-08
14.39,-8.017e-08
14.4,-7.63e-08
14.41,-7.243e-08
14.42,-6.856e-08
14.43,-6.469e-08
14.44,-6.0819e-08
14.45,-5.7012e-08
14.46,-5.4202e-08
14.47,-5.1392e-08
14.48,-4.8582e-08
14.49,-4.5772e-08
14.5,-4.2962e-08
14.51,-4.0152e-08
14.52,-3.7342e-08
14.53,-3.4532e-08
14.54,-3.1722e-08
14.55,-2.8912e-08
14.56,-2.6101e-08
14.57,-2.329e-08
14.58,-1.4717e-08
14.59,-1.617e-09
14.6,1.1483e-08
14.61,2.4583e-08
14.62,3.7683e-08
14.63,5.0783e-08
14.64,6.3883e-08
14.65,7.6983e-08
14.66,9.0083e-08
14.67,1.03183e-07
14.68,1.16283e-07
14.69,1.29386e-07
14.7,1.42561e-07
14.71,1.56751e-07
14.72,1.70772e-07
14.73,1.84772e-07
14.74,1.98772e-07
14.75,2.12772e-07
14.76,2.26772e-07
14.77,2.40772e-07
14.78,2.54772e-07
14.79,2.68772e-07
14.8,2.82772e-07
14.81,2.96773e-07
14.82,3.10773e-07
14.83,3.24342e-07
14.84,3.37031e-07
14.85,3.48901e-07
14.86,3.60771e-07
14.87,3.72641e-07
14.88,3.84511e-07
14.89,3.96381e-07
14.9,4.08251e-07
14.91,4.20121e-07
14.92,4.31991e-07
14.93,4.43861e-07
14.94,4.4705e-07
14.95,4.4334e-07
14.96,4.3962e-07
14.97,4.359e-07
14.98,4.3218e-07
14.99,4.2846e-07
15,4.2474e-07
15.01,4.2102e-07
15.02,4.173e-07
15.03,4.1358e-07
15.04,4.0986e-07
15.05,4.0614e-07
15.06,4.02273e-07
15.07,3.95944e-07
15.08,3.89614e-07
15.09,3.8328e-07
15.1,3.7694e-07
15.11,3.706e-07
15.12,3.6426e-07
15.13,3.5792e-07
15.14,3.5158e-07
15.15,3.4524e-07
15.16,3.389e-07
15.17,3.3256e-07
15.18,3.2622e-07
15.19,3.19881e-07
15.2,3.13541e-07
15.21,3.07201e-07
15.22,3.00862e-07
15.23,2.94522e-07
15.24,2.88182e-07
15.25,2.81842e-07
15.26,2.75502e-07
15.27,2.69162e-07
15.28,2.62822e-07
15.29,2.56482e-07
15.3,2.50142e-07
15.31,2.43762e-07
15.32,2.36703e-07
15.33,2.29643e-07
15.34,2.22584e-07
15.35,2.15524e-07
15.36,2.08464e-07
15.37,2.01404e-07
15.38,1.94344e-07
15.39,1.87284e-07
15.4,1.80224e-07
15.41,1.73164e-07
15.42,1.66104e-07
15.43,1.59044e-07
15.44,1.53231e-07
15.45,1.48412e-07
15.46,1.43592e-07
15.47,1.38773e-07
15.48,1.33953e-07
15.49,1.29133e-07
15.5,1.24313e-07
15.51,1.19493e-07
15.52,1.14673e-07
15.53,1.09853e-07
15.54,1.05033e-07
15.55,1.00213e-07
15.56,9.5493e-08
15.57,9.2403e-08
15.58,8.9314e-08
15.59,8.6224e-08
15.6,8.3134e-08
15.61,8.0044e-08
15.62,7.6954e-08
15.63,7.3864e-08
15.64,7.0774e-08
15.65,6.7684e-08
15.66,6.4594e-08
15.67,6.1504e-08
15.68,5.8414e-08
15.69,5.6044e-08
15.7,5.4245e-08
15.71,5.2445e-08
15.72,5.0645e-08
15.73,4.8845e-08
15.74,4.7045e-08
15.75,4.5245e-08
15.76,4.3445e-08
15.77,4.1645e-08
15.78,3.9845e-08
15.79,3.8045e-08
15.8,3.6245e-08
15.81,3.4446e-08
15.82,3.2646e-08
15.83,3.0846e-08
15.84,2.9046e-08
15.85,2.7246e-08
15.86,2.5446e-08
15.87,2.3646e-08
15.88,2.1846e-08
15.89,2.0046e-08
15.9,1.8246e-08
15.91,1.6446e-08
15.92,1.4646e-08
15.93,1.2846e-08
15.94,1.4178e-08
15.95,1.8008e-08
15.96,2.1838e-08
15.97,2.5668e-08
15.98,2.9498e-08
15.99,3.3328e-08
16,3.7158e-08
16.01,4.0988e-08
16.02,4.4818e-08
16.03,4.8648e-08
16.04,5.2478e-08
16.05,5.6308e-08
16.06,6.0139e-08
16.07,6.397e-08
16.08,6.78e-08
16.09,7.1631e-08
16.1,7.5461e-08
16.11,7.9291e-08
16.12,8.3121e-08
16.13,8.6951e-08
16.14,9.0781e-08
16.15,9.4611e-08
16.16,9.8441e-08
16.17,1.02271e-07
16.18,1.06101e-07
16.19,9.2838e-08
16.2,6.5929e-08
16.21,3.9019e-08
16.22,1.21e-08
16.23,-1.482e-08
16.24,-4.174e-08
16.25,-6.866e-08
16.26,-9.558e-08
16.27,-1.225e-07
16.28,-1.4942e-07
16.29,-1.7634e-07
16.3,-2.0326e-07
16.31,-2.30091e-07
16.32,-2.55421e-07
16.33,-2.80755e-07
16.34,-3.06095e-07
16.35,-3.31435e-07
16.36,-3.56775e-07
16.37,-3.82115e-07
16.38,-4.07455e-07
16.39,-4.32795e-07
16.4,-4.58135e-07
16.41,-4.83475e-07
16.42,-5.08815e-07
16.43,-5.34155e-07
16.44,-5.59823e-07
16.45,-5.85763e-07
16.46,-6.11703e-07
16.47,-6.37651e-07
16.48,-6.63601e-07
16.49,-6.89551e-07
16.5,-7.15501e-07
16.51,-7.41451e-07
16.52,-7.67401e-07
16.53,-7.93351e-07
16.54,-8.19301e-07
16.55,-8.45251e-07
16.56,-8.71202e-07
16.57,-8.97161e-07
16.58,-9.23127e-07
16.59,-9.49096e-07
16.6,-9.75066e-07
16.61,-1.00104e-06
16.62,-1.02701e-06
16.63,-1.05298e-06
16.64,-1.07895e-06
16.65,-1.10492e-06
16.66,-1.13089e-06
16.67,-1.15686e-06
16.68,-1.18283e-06
16.69,-1.20564e-06
16.7,-1.22594e-06
