time,Master1Paths4.timeDiff_Std.ScaledTimeDiff:vector
67.2,-0.000109794
67.21,-0.000109947
67.22,-0.000110099
67.23,-0.000110252
67.24,-0.000110404
67.25,-0.000110557
67.26,-0.00011071
67.27,-0.000110862
67.28,-0.000111015
67.29,-0.000111168
67.3,-0.00011132
67.31,-0.000111473
67.32,-0.000111625
67.33,-0.000111778
67.34,-0.000111931
67.35,-0.000112083
67.36,-0.000112236
67.37,-0.000112388
67.38,-0.000112541
67.39,-0.000112694
67.4,-0.000112846
67.41,-0.000112999
67.42,-0.000113151
67.43,-0.000113304
67.44,-0.000113457
67.45,-0.000113609
67.46,-0.000113762
67.47,-0.000113915
67.48,-0.000114067
67.49,-0.00011422
67.5,-0.000114372
67.51,-0.000114525
67.52,-0.000114678
67.53,-0.00011483
67.54,-0.000114983
67.55,-0.000115135
67.56,-0.000115288
67.57,-0.000115441
67.58,-0.000115593
67.59,-0.000115746
67.6,-0.000115898
67.61,-0.000116051
67.62,-0.000116204
67.63,-0.000116356
67.64,-0.000116509
67.65,-0.000116661
67.66,-0.000116814
67.67,-0.000116967
67.68,-0.000117119
67.69,-0.000117272
67.7,-0.000117425
67.71,-0.000117577
67.72,-0.00011773
67.73,-0.000117882
67.74,-0.000118035
67.75,-0.000118188
67.76,-0.00011834
67.77,-0.000118493
67.78,-0.000118645
67.79,-0.000118798
67.8,-0.000118951
67.81,-0.000119103
67.82,-0.000119256
67.83,-0.000119408
67.84,-0.000119561
67.85,-0.000119714
67.86,-0.000119866
67.87,-0.000120019
67.88,-0.000120172
67.89,-0.000120324
67.9,-0.000120477
67.91,-0.000120629
67.92,-0.000120782
67.93,-0.000120935
67.94,-0.000121087
67.95,-0.00012124
67.96,-0.000121392
67.97,-0.000121545
67.98,-0.000121698
67.99,-0.00012185
68,-0.000122003
68.01,-0.000122155
68.02,-0.000122308
68.03,-0.000122461
68.04,-0.000122613
68.05,-0.000122766
68.06,-0.000122918
68.07,-0.000123071
68.08,-0.000123224
68.09,-0.000123376
68.1,-0.000123529
68.11,-0.000123682
68.12,-0.000123834
68.13,-0.000123987
68.14,-0.000124139
68.15,-0.000124292
68.16,-0.000124445
68.17,-0.000124597
68.18,-0.00012475
68.19,-0.000124902
68.2,-0.000125055
68.21,-0.000125208
68.22,-0.00012536
68.23,-0.000125513
68.24,-0.000125665
68.25,-0.000125818
68.26,-0.000125971
68.27,-0.000126123
68.28,-0.000126276
68.29,-0.000126429
68.3,-0.000126581
68.31,-0.000126734
68.32,-0.000126886
68.33,-0.000127039
68.34,-0.000127192
68.35,-0.000127344
68.36,-0.000127497
68.37,-0.000127649
68.38,-0.000127802
68.39,-0.000127955
68.4,-0.000128107
68.41,-0.00012826
68.42,-0.000128412
68.43,-0.000128565
68.44,-0.000128718
68.45,-0.00012887
68.46,-0.000129023
68.47,-0.000129176
68.48,-0.000129328
68.49,-0.000129481
68.5,-0.000129633
68.51,-0.000129786
68.52,-0.000129939
68.53,-0.000130091
68.54,-0.000130244
68.55,-0.000130396
68.56,-0.000130549
68.57,-0.000130702
68.58,-0.000130854
68.59,-0.000131007
68.6,-0.000131159
68.61,-0.000131312
68.62,-0.000131465
68.63,-0.000131617
68.64,-0.00013177
68.65,-0.000131922
68.66,-0.000132075
68.67,-0.000132228
68.68,-0.00013238
68.69,-0.000132533
68.7,-0.000132686
68.71,-0.000132838
68.72,-0.000132991
68.73,-0.000133143
68.74,-0.000133296
68.75,-0.000133449
68.76,-0.000133601
68.77,-0.000133754
68.78,-0.000133906
68.79,-0.000134059
68.8,-0.000134212
68.81,-0.000134364
68.82,-0.000134517
68.83,-0.000134669
68.84,-0.000134822
68.85,-0.000134975
68.86,-0.000135127
68.87,-0.00013528
68.88,-0.000135433
68.89,-0.000135585
68.9,-0.000135738
68.91,-0.00013589
68.92,-0.000136043
68.93,-0.000136196
68.94,-0.000136348
68.95,-0.000136501
68.96,-0.000136653
68.97,-0.000136806
68.98,-0.000136959
68.99,-0.000137111
69,-0.000137264
69.01,-0.000137416
69.02,-0.000137569
69.03,-0.000137722
69.04,-0.000137874
69.05,-0.000138027
69.06,-0.000138179
69.07,-0.000138332
69.08,-0.000138485
69.09,-0.000138637
69.1,-0.00013879
69.11,-0.000138943
69.12,-0.000139095
69.13,-0.000139248
69.14,-0.0001394
69.15,-0.000139553
69.16,-0.000139706
69.17,-0.000139858
69.18,-0.000140011
69.19,-0.000140163
69.2,-0.000140316
69.21,-0.000140469
69.22,-0.000140621
69.23,-0.000140774
69.24,-0.000140926
69.25,-0.000141079
69.26,-0.000141232
69.27,-0.000141384
69.28,-0.000141537
69.29,-0.00014169
69.3,-0.000141842
69.31,-0.000141995
69.32,-0.000142147
69.33,-0.0001423
69.34,-0.000142453
69.35,-0.000142605
69.36,-0.000142758
69.37,-0.00014291
69.38,-0.000143063
69.39,-0.000143216
69.4,-0.000143368
69.41,-0.000143521
69.42,-0.000143673
69.43,-0.000143826
69.44,-0.000143979
69.45,-0.000144131
69.46,-0.000144284
69.47,-0.000144437
69.48,-0.000144589
69.49,-0.000144742
69.5,-0.000144894
69.51,-0.000145047
69.52,-0.0001452
69.53,-0.000145352
69.54,-0.000145505
69.55,-0.000145657
69.56,-0.00014581
69.57,-0.000145963
69.58,-0.000146115
69.59,-0.000146268
69.6,-0.00014642
69.61,-0.000146573
69.62,-0.000146726
69.63,-0.000146878
69.64,-0.000147031
69.65,-0.000147183
69.66,-0.000147336
69.67,-0.000147489
69.68,-0.000147641
69.69,-0.000147794
69.7,-0.000147947
69.71,-0.000148099
69.72,-0.000148252
69.73,-0.000148404
69.74,-0.000148557
69.75,-0.00014871
69.76,-0.000148862
69.77,-0.000149015
69.78,-0.000149167
69.79,-0.00014932
69.8,-0.000149473
69.81,-0.000149625
69.82,-0.000149778
69.83,-0.00014993
69.84,-0.000150083
69.85,-0.000150236
69.86,-0.000150388
69.87,-0.000150541
69.88,-0.000150694
69.89,-0.000150846
69.9,-0.000150999
69.91,-0.000151151
69.92,-0.000151304
69.93,-0.000151457
69.94,-0.000151609
69.95,-0.000151762
69.96,-0.000151914
69.97,-0.000152067
69.98,-0.00015222
69.99,-0.000152372
70,-0.000152525
70.01,-0.000152677
70.02,-0.00015283
70.03,-0.000152983
70.04,-0.000153135
70.05,-0.000153288
70.06,-0.00015344
70.07,-0.000153593
70.08,-0.000153746
70.09,-0.000153898
70.1,-0.000154051
70.11,-0.000154204
70.12,-0.000154356
70.13,-0.000154509
70.14,-0.000154661
70.15,-0.000154814
70.16,-0.000154967
70.17,-0.000155119
70.18,-0.000155272
70.19,-0.000155424
70.2,-0.000155577
70.21,-0.00015573
70.22,-0.000155882
70.23,-0.000156035
70.24,-0.000156187
70.25,-0.00015634
70.26,-0.000156493
70.27,-0.000156645
70.28,-0.000156798
70.29,-0.000156951
70.3,-0.000157103
70.31,-0.000157256
70.32,-0.000157408
70.33,-0.000157561
70.34,-0.000157714
70.35,-0.000157866
70.36,-0.000158019
70.37,-0.000158171
70.38,-0.000158324
70.39,-0.000158477
70.4,-0.000158629
70.41,-0.000158782
70.42,-0.000158934
70.43,-0.000159087
70.44,-0.00015924
70.45,-0.000159392
70.46,-0.000159545
70.47,-0.000159698
70.48,-0.00015985
70.49,-0.000160003
70.5,-0.000160155
70.51,-0.000160308
70.52,-0.000160461
70.53,-0.000160613
70.54,-0.000160766
70.55,-0.000160918
70.56,-0.000161071
70.57,-0.000161224
70.58,-0.000161376
70.59,-0.000161529
70.6,-0.000161681
70.61,-0.000161834
70.62,-0.000161987
70.63,-0.000162139
70.64,-0.000162292
70.65,-0.000162444
70.66,-0.000162597
70.67,-0.00016275
70.68,-0.000162902
70.69,-0.000163055
70.7,-0.000163208
70.71,-0.00016336
70.72,-0.000163513
70.73,-0.000163665
70.74,-0.000163818
70.75,-0.000163971
70.76,-0.000164123
70.77,-0.000164276
70.78,-0.000164428
70.79,-0.000164581
70.8,-0.000164734
70.81,-0.000164886
70.82,-0.000165039
70.83,-0.000165191
70.84,-0.000165344
70.85,-0.000165497
70.86,-0.000165649
70.87,-0.000165802
70.88,-0.000165955
70.89,-0.000166107
70.9,-0.00016626
70.91,-0.000166412
70.92,-0.000166565
70.93,-0.000166718
70.94,-0.00016687
70.95,-0.000167023
70.96,-0.000167175
70.97,-0.000167328
70.98,-0.000167481
70.99,-0.000167633
71,-0.000167786
71.01,-0.000167938
71.02,-0.000168091
71.03,-0.000168244
71.04,-0.000168396
71.05,-0.000168549
71.06,-0.000168701
71.07,-0.000168854
71.08,-0.000169007
71.09,-0.000169159
71.1,-0.000169312
71.11,-0.000169465
71.12,-0.000169617
71.13,-0.00016977
71.14,-0.000169922
71.15,-0.000170075
71.16,-0.000170228
71.17,-0.00017038
71.18,-0.000170533
71.19,-0.000170685
71.2,-0.000170838
71.21,-0.000170991
71.22,-0.000171143
71.23,-0.000171296
71.24,-0.000171448
71.25,-0.000171601
71.26,-0.000171754
71.27,-0.000171906
71.28,-0.000172059
71.29,-0.000172212
71.3,-0.000172364
71.31,-0.000172517
71.32,-0.000172669
71.33,-0.000172822
71.34,-0.000172975
71.35,-0.000173127
71.36,-0.00017328
71.37,-0.000173432
71.38,-0.000173585
71.39,-0.000173738
71.4,-0.00017389
71.41,-0.000174043
71.42,-0.000174195
71.43,-0.000174348
71.44,-0.000174501
71.45,-0.000174653
71.46,-0.000174806
71.47,-0.000174959
71.48,-0.000175111
71.49,-0.000175264
71.5,-0.000175416
71.51,-0.000175569
71.52,-0.000175722
71.53,-0.000175874
71.54,-0.000176027
71.55,-0.000176179
71.56,-0.000176332
71.57,-0.000176485
71.58,-0.000176637
71.59,-0.00017679
71.6,-0.000176942
71.61,-0.000177095
71.62,-0.000177248
71.63,-0.0001774
71.64,-0.000177553
71.65,-0.000177705
71.66,-0.000177858
71.67,-0.000178011
71.68,-0.000178163
71.69,-0.000178316
71.7,-0.000178469
71.71,-0.000178621
71.72,-0.000178774
71.73,-0.000178926
71.74,-0.000179079
71.75,-0.000179232
71.76,-0.000179384
71.77,-0.000179537
71.78,-0.000179689
71.79,-0.000179842
71.8,-0.000179995
71.81,-0.000180147
71.82,-0.0001803
71.83,-0.000180452
71.84,-0.000180605
71.85,-0.000180758
71.86,-0.00018091
71.87,-0.000181063
71.88,-0.000181216
71.89,-0.000181368
71.9,-0.000181521
71.91,-0.000181673
71.92,-0.000181826
71.93,-0.000181979
71.94,-0.000182131
71.95,-0.000182284
71.96,-0.000182436
71.97,-0.000182589
71.98,-0.000182742
71.99,-0.000182894
72,-0.000183047
72.01,-0.000183199
72.02,-0.000183352
72.03,-0.000183505
72.04,-0.000183657
72.05,-0.00018381
72.06,-0.000183962
72.07,-0.000184115
72.08,-0.000184268
72.09,-0.00018442
72.1,-0.000184573
72.11,-0.000184726
72.12,-0.000184878
72.13,-0.000185031
72.14,-0.000185183
72.15,-0.000185336
72.16,-0.000185489
72.17,-0.000185641
72.18,-0.000185794
72.19,-0.000185946
72.2,-0.000186099
72.21,-0.000186252
72.22,-0.000186404
72.23,-0.000186557
72.24,-0.000186709
72.25,-0.000186862
72.26,-0.000187015
72.27,-0.000187167
72.28,-0.00018732
72.29,-0.000187473
72.3,-0.000187625
72.31,-0.000187778
72.32,-0.00018793
72.33,-0.000188083
72.34,-0.000188236
72.35,-0.000188388
72.36,-0.000188541
72.37,-0.000188693
72.38,-0.000188846
72.39,-0.000188999
72.4,-0.000189151
72.41,-0.000189304
72.42,-0.000189456
72.43,-0.000189609
72.44,-0.000189762
72.45,-0.000189914
72.46,-0.000190067
72.47,-0.00019022
72.48,-0.000190372
72.49,-0.000190525
72.5,-0.000190677
72.51,-0.00019083
72.52,-0.000190983
72.53,-0.000191135
72.54,-0.000191288
72.55,-0.00019144
72.56,-0.000191593
72.57,-0.000191746
72.58,-0.000191898
72.59,-0.000192051
72.6,-0.000192203
72.61,-0.000192356
72.62,-0.000192509
72.63,-0.000192661
72.64,-0.000192814
72.65,-0.000192966
72.66,-0.000193119
72.67,-0.000193272
72.68,-0.000193424
72.69,-0.000193577
72.7,-0.00019373
72.71,-0.000193882
72.72,-0.000194035
72.73,-0.000194187
72.74,-0.00019434
72.75,-0.000194493
72.76,-0.000194645
72.77,-0.000194798
72.78,-0.00019495
72.79,-0.000195103
72.8,-0.000195256
72.81,-0.000195408
72.82,-0.000195561
72.83,-0.000195713
72.84,-0.000195866
72.85,-0.000196019
72.86,-0.000196171
72.87,-0.000196324
72.88,-0.000196477
72.89,-0.000196629
72.9,-0.000196782
72.91,-0.000196934
72.92,-0.000197087
72.93,-0.00019724
72.94,-0.000197392
72.95,-0.000197545
72.96,-0.000197697
72.97,-0.00019785
72.98,-0.000198003
72.99,-0.000198155
73,-0.000198308
73.01,-0.00019846
73.02,-0.000198613
73.03,-0.000198766
73.04,-0.000198918
73.05,-0.000199071
73.06,-0.000199223
73.07,-0.000199376
73.08,-0.000199529
73.09,-0.000199681
73.1,-0.000199834
73.11,-0.000199987
73.12,-0.000200139
73.13,-0.000200292
73.14,-0.000200444
73.15,-0.000200597
73.16,-0.00020075
73.17,-0.000200902
73.18,-0.000201055
73.19,-0.000201207
73.2,-0.00020136
73.21,-0.000201513
73.22,-0.000201665
73.23,-0.000201818
73.24,-0.00020197
73.25,-0.000202123
73.26,-0.000202276
73.27,-0.000202428
73.28,-0.000202581
73.29,-0.000202734
73.3,-0.000202886
73.31,-0.000203039
73.32,-0.000203191
73.33,-0.000203344
73.34,-0.000203497
73.35,-0.000203649
73.36,-0.000203802
73.37,-0.000203954
73.38,-0.000204107
73.39,-0.00020426
73.4,-0.000204412
73.41,-0.000204565
73.42,-0.000204717
73.43,-0.00020487
73.44,-0.000205023
73.45,-0.000205175
73.46,-0.000205328
73.47,-0.000205481
73.48,-0.000205633
73.49,-0.000205786
73.5,-0.000205938
73.51,-0.000206091
73.52,-0.000206244
73.53,-0.000206396
73.54,-0.000206549
73.55,-0.000206701
73.56,-0.000206854
73.57,-0.000207007
73.58,-0.000207159
73.59,-0.000207312
73.6,-0.000207464
73.61,-0.000207617
73.62,-0.00020777
73.63,-0.000207922
73.64,-0.000208075
73.65,-0.000208227
73.66,-0.00020838
73.67,-0.000208533
73.68,-0.000208685
73.69,-0.000208838
73.7,-0.000208991
73.71,-0.000209143
73.72,-0.000209296
73.73,-0.000209448
73.74,-0.000209601
73.75,-0.000209754
73.76,-0.000209906
73.77,-0.000210059
73.78,-0.000210211
73.79,-0.000210364
73.8,-0.000210517
73.81,-0.000210669
73.82,-0.000210822
73.83,-0.000210974
73.84,-0.000211127
73.85,-0.00021128
73.86,-0.000211432
73.87,-0.000211585
73.88,-0.000211738
73.89,-0.00021189
73.9,-0.000212043
73.91,-0.000212195
73.92,-0.000212348
73.93,-0.000212501
73.94,-0.000212653
73.95,-0.000212806
73.96,-0.000212958
73.97,-0.000213111
73.98,-0.000213264
73.99,-0.000213416
74,-0.000213569
74.01,-0.000213721
74.02,-0.000213874
74.03,-0.000214027
74.04,-0.000214179
74.05,-0.000214332
74.06,-0.000214484
74.07,-0.000214637
74.08,-0.00021479
74.09,-0.000214942
74.1,-0.000215095
74.11,-0.000215248
74.12,-0.0002154
74.13,-0.000215553
74.14,-0.000215705
74.15,-0.000215858
74.16,-0.000216011
74.17,-0.000216163
74.18,-0.000216316
74.19,-0.000216468
74.2,-0.000216621
74.21,-0.000216774
74.22,-0.000216926
74.23,-0.000217079
74.24,-0.000217231
74.25,-0.000217384
74.26,-0.000217537
74.27,-0.000217689
74.28,-0.000217842
74.29,-0.000217995
74.3,-0.000218147
74.31,-0.0002183
74.32,-0.000218452
74.33,-0.000218605
74.34,-0.000218758
74.35,-0.00021891
74.36,-0.000219063
74.37,-0.000219215
74.38,-0.000219368
74.39,-0.000219521
74.4,-0.000219673
74.41,-0.000219826
74.42,-0.000219978
74.43,-0.000220131
74.44,-0.000220284
74.45,-0.000220436
74.46,-0.000220589
74.47,-0.000220742
74.48,-0.000220894
74.49,-0.000221047
74.5,-0.000221199
74.51,-0.000221352
74.52,-0.000221505
74.53,-0.000221657
74.54,-0.00022181
74.55,-0.000221962
74.56,-0.000222115
74.57,-0.000222268
74.58,-0.00022242
74.59,-0.000222573
74.6,-0.000222725
74.61,-0.000222878
74.62,-0.000223031
74.63,-0.000223183
74.64,-0.000223336
74.65,-0.000223488
74.66,-0.000223641
74.67,-0.000223794
74.68,-0.000223946
74.69,-0.000224099
74.7,-0.000224252
74.71,-0.000224404
74.72,-0.000224557
74.73,-0.000224709
74.74,-0.000224862
74.75,-0.000225015
74.76,-0.000225167
74.77,-0.00022532
74.78,-0.000225472
74.79,-0.000225625
74.8,-0.000225778
74.81,-0.00022593
74.82,-0.000226083
74.83,-0.000226235
74.84,-0.000226388
74.85,-0.000226541
74.86,-0.000226693
74.87,-0.000226846
74.88,-0.000226999
74.89,-0.000227151
74.9,-0.000227304
74.91,-0.000227456
74.92,-0.000227609
74.93,-0.000227762
74.94,-0.000227914
74.95,-0.000228067
74.96,-0.000228219
74.97,-0.000228372
74.98,-0.000228525
74.99,-0.000228677
75,-0.00022883
75.01,-0.000228982
75.02,-0.000229135
75.03,-0.000229288
75.04,-0.00022944
75.05,-0.000229593
75.06,-0.000229745
75.07,-0.000229898
75.08,-0.000230051
75.09,-0.000230203
75.1,-0.000230356
75.11,-0.000230509
75.12,-0.000230661
75.13,-0.000230814
75.14,-0.000230966
75.15,-0.000231119
75.16,-0.000231272
75.17,-0.000231424
75.18,-0.000231577
75.19,-0.000231729
75.2,-0.000231882
75.21,-0.000232035
75.22,-0.000232187
75.23,-0.00023234
75.24,-0.000232492
75.25,-0.000232645
75.26,-0.000232798
75.27,-0.00023295
75.28,-0.000233103
75.29,-0.000233256
75.3,-0.000233408
75.31,-0.000233561
75.32,-0.000233713
75.33,-0.000233866
75.34,-0.000234019
75.35,-0.000234171
75.36,-0.000234324
75.37,-0.000234476
75.38,-0.000234629
75.39,-0.000234782
75.4,-0.000234934
75.41,-0.000235087
75.42,-0.000235239
75.43,-0.000235392
75.44,-0.000235545
75.45,-0.000235697
75.46,-0.00023585
75.47,-0.000236003
75.48,-0.000236155
75.49,-0.000236308
75.5,-0.00023646
75.51,-0.000236613
75.52,-0.000236766
75.53,-0.000236918
75.54,-0.000237071
75.55,-0.000237223
75.56,-0.000237376
75.57,-0.000237529
75.58,-0.000237681
75.59,-0.000237834
75.6,-0.000237986
75.61,-0.000238139
75.62,-0.000238292
75.63,-0.000238444
75.64,-0.000238597
75.65,-0.000238749
75.66,-0.000238902
75.67,-0.000239055
75.68,-0.000239207
75.69,-0.00023936
75.7,-0.000239513
75.71,-0.000239665
75.72,-0.000239818
75.73,-0.00023997
75.74,-0.000240123
75.75,-0.000240276
75.76,-0.000240428
75.77,-0.000240581
75.78,-0.000240733
75.79,-0.000240886
75.8,-0.000241039
75.81,-0.000241191
75.82,-0.000241344
75.83,-0.000241496
75.84,-0.000241649
75.85,-0.000241802
75.86,-0.000241954
75.87,-0.000242107
75.88,-0.00024226
75.89,-0.000242412
75.9,-0.000242565
75.91,-0.000242717
75.92,-0.00024287
75.93,-0.000243023
75.94,-0.000243175
75.95,-0.000243328
75.96,-0.00024348
75.97,-0.000243633
75.98,-0.000243786
75.99,-0.000243938
76,-0.000244091
76.01,-0.000244243
76.02,-0.000244396
76.03,-0.000244549
76.04,-0.000244701
76.05,-0.000244854
76.06,-0.000245006
76.07,-0.000245159
76.08,-0.000245312
76.09,-0.000245464
76.1,-0.000245617
76.11,-0.00024577
76.12,-0.000245922
76.13,-0.000246075
76.14,-0.000246227
76.15,-0.00024638
76.16,-0.000246533
76.17,-0.000246685
76.18,-0.000246838
76.19,-0.00024699
76.2,-0.000247143
76.21,-0.000247296
76.22,-0.000247448
76.23,-0.000247601
76.24,-0.000247753
76.25,-0.000247906
76.26,-0.000248059
76.27,-0.000248211
76.28,-0.000248364
76.29,-0.000248517
76.3,-0.000248669
76.31,-0.000248822
76.32,-0.000248974
76.33,-0.000249127
76.34,-0.00024928
76.35,-0.000249432
76.36,-0.000249585
76.37,-0.000249737
76.38,-0.00024989
76.39,-0.000250043
76.4,-0.000250195
76.41,-0.000250348
76.42,-0.0002505
76.43,-0.000250653
76.44,-0.000250806
76.45,-0.000250958
76.46,-0.000251111
76.47,-0.000251264
76.48,-0.000251416
76.49,-0.000251569
76.5,-0.000251721
76.51,-0.000251874
76.52,-0.000252027
76.53,-0.000252179
76.54,-0.000252332
76.55,-0.000252484
76.56,-0.000252637
76.57,-0.00025279
76.58,-0.000252942
76.59,-0.000253095
76.6,-0.000253247
76.61,-0.0002534
76.62,-0.000253553
76.63,-0.000253705
76.64,-0.000253858
76.65,-0.00025401
76.66,-0.000254163
76.67,-0.000254316
76.68,-0.000254468
76.69,-0.000254621
76.7,-0.000254774
76.71,-0.000254926
76.72,-0.000255079
76.73,-0.000255231
76.74,-0.000255384
76.75,-0.000255537
76.76,-0.000255689
76.77,-0.000255842
76.78,-0.000255994
76.79,-0.000256147
76.8,-0.0002563
76.81,-0.000256452
76.82,-0.000256605
76.83,-0.000256757
76.84,-0.00025691
76.85,-0.000257063
76.86,-0.000257215
76.87,-0.000257368
76.88,-0.000257521
76.89,-0.000257673
76.9,-0.000257826
76.91,-0.000257978
76.92,-0.000258131
76.93,-0.000258284
76.94,-0.000258436
76.95,-0.000258589
76.96,-0.000258741
76.97,-0.000258894
76.98,-0.000259047
76.99,-0.000259199
77,-0.000259352
77.01,-0.000259504
77.02,-0.000259657
77.03,-0.00025981
77.04,-0.000259962
77.05,-0.000260115
77.06,-0.000260267
77.07,-0.00026042
77.08,-0.000260573
77.09,-0.000260725
77.1,-0.000260878
77.11,-0.000261031
77.12,-0.000261183
77.13,-0.000261336
77.14,-0.000261488
77.15,-0.000261641
77.16,-0.000261794
77.17,-0.000261946
77.18,-0.000262099
77.19,-0.000262251
77.2,-0.000262404
77.21,-0.000262557
77.22,-0.000262709
77.23,-0.000262862
77.24,-0.000263014
77.25,-0.000263167
77.26,-0.00026332
77.27,-0.000263472
77.28,-0.000263625
77.29,-0.000263778
77.3,-0.00026393
77.31,-0.000264083
77.32,-0.000264235
77.33,-0.000264388
77.34,-0.000264541
77.35,-0.000264693
77.36,-0.000264846
77.37,-0.000264998
77.38,-0.000265151
77.39,-0.000265304
77.4,-0.000265456
77.41,-0.000265609
77.42,-0.000265761
77.43,-0.000265914
77.44,-0.000266067
77.45,-0.000266219
77.46,-0.000266372
77.47,-0.000266525
77.48,-0.000266677
77.49,-0.00026683
77.5,-0.000266982
77.51,-0.000267135
77.52,-0.000267288
77.53,-0.00026744
77.54,-0.000267593
77.55,-0.000267745
77.56,-0.000267898
77.57,-0.000268051
77.58,-0.000268203
77.59,-0.000268356
77.6,-0.000268508
77.61,-0.000268661
77.62,-0.000268814
77.63,-0.000268966
77.64,-0.000269119
77.65,-0.000269271
77.66,-0.000269424
77.67,-0.000269577
77.68,-0.000269729
77.69,-0.000269882
77.7,-0.000270035
77.71,-0.000270187
77.72,-0.00027034
77.73,-0.000270492
77.74,-0.000270645
77.75,-0.000270798
77.76,-0.00027095
77.77,-0.000271103
77.78,-0.000271255
77.79,-0.000271408
77.8,-0.000271561
77.81,-0.000271713
77.82,-0.000271866
77.83,-0.000272018
77.84,-0.000272171
77.85,-0.000272324
77.86,-0.000272476
77.87,-0.000272629
77.88,-0.000272782
77.89,-0.000272934
77.9,-0.000273087
77.91,-0.000273239
77.92,-0.000273392
77.93,-0.000273545
77.94,-0.000273697
77.95,-0.00027385
77.96,-0.000274002
77.97,-0.000274155
77.98,-0.000274308
77.99,-0.00027446
78,-0.000274613
78.01,-0.000274765
78.02,-0.000274918
78.03,-0.000275071
78.04,-0.000275223
78.05,-0.000275376
78.06,-0.000275528
78.07,-0.000275681
78.08,-0.000275834
78.09,-0.000275986
78.1,-0.000276139
78.11,-0.000276292
78.12,-0.000276444
78.13,-0.000276597
78.14,-0.000276749
78.15,-0.000276902
78.16,-0.000277055
78.17,-0.000277207
78.18,-0.00027736
78.19,-0.000277512
78.2,-0.000277665
78.21,-0.000277818
78.22,-0.00027797
78.23,-0.000278123
78.24,-0.000278275
78.25,-0.000278428
78.26,-0.000278581
78.27,-0.000278733
78.28,-0.000278886
78.29,-0.000279039
78.3,-0.000279191
78.31,-0.000279344
78.32,-0.000279496
78.33,-0.000279649
78.34,-0.000279802
78.35,-0.000279954
78.36,-0.000280107
78.37,-0.000280259
78.38,-0.000280412
78.39,-0.000280565
78.4,-0.000280717
78.41,-0.00028087
78.42,-0.000281022
78.43,-0.000281175
78.44,-0.000281328
78.45,-0.00028148
78.46,-0.000281633
78.47,-0.000281786
78.48,-0.000281938
78.49,-0.000282091
78.5,-0.000282243
78.51,-0.000282396
78.52,-0.000282549
78.53,-0.000282701
78.54,-0.000282854
78.55,-0.000283006
78.56,-0.000283159
78.57,-0.000283312
78.58,-0.000283464
78.59,-0.000283617
78.6,-0.000283769
78.61,-0.000283922
78.62,-0.000284075
78.63,-0.000284227
78.64,-0.00028438
78.65,-0.000284532
78.66,-0.000284685
78.67,-0.000284838
78.68,-0.00028499
78.69,-0.000285143
78.7,-0.000285296
78.71,-0.000285448
78.72,-0.000285601
78.73,-0.000285753
78.74,-0.000285906
78.75,-0.000286059
78.76,-0.000286211
78.77,-0.000286364
78.78,-0.000286516
78.79,-0.000286669
78.8,-0.000286822
78.81,-0.000286974
78.82,-0.000287127
78.83,-0.000287279
78.84,-0.000287432
78.85,-0.000287585
78.86,-0.000287737
78.87,-0.00028789
78.88,-0.000288043
78.89,-0.000288195
78.9,-0.000288348
78.91,-0.0002885
78.92,-0.000288653
78.93,-0.000288806
78.94,-0.000288958
78.95,-0.000289111
78.96,-0.000289263
78.97,-0.000289416
78.98,-0.000289569
78.99,-0.000289721
79,-0.000289874
79.01,-0.000290026
79.02,-0.000290179
79.03,-0.000290332
79.04,-0.000290484
79.05,-0.000290637
79.06,-0.000290789
79.07,-0.000290942
79.08,-0.000291095
79.09,-0.000291247
79.1,-0.0002914
79.11,-0.000291553
79.12,-0.000291705
79.13,-0.000291858
79.14,-0.00029201
79.15,-0.000292163
79.16,-0.000292316
79.17,-0.000292468
79.18,-0.000292621
79.19,-0.000292773
79.2,-0.000292926
79.21,-0.000293079
79.22,-0.000293231
79.23,-0.000293384
79.24,-0.000293536
79.25,-0.000293689
79.26,-0.000293842
79.27,-0.000293994
79.28,-0.000294147
79.29,-0.0002943
79.3,-0.000294452
79.31,-0.000294605
79.32,-0.000294757
79.33,-0.00029491
79.34,-0.000295063
79.35,-0.000295215
79.36,-0.000295368
79.37,-0.00029552
79.38,-0.000295673
79.39,-0.000295826
79.4,-0.000295978
79.41,-0.000296131
79.42,-0.000296283
79.43,-0.000296436
79.44,-0.000296589
79.45,-0.000296741
79.46,-0.000296894
79.47,-0.000297047
79.48,-0.000297199
79.49,-0.000297352
79.5,-0.000297504
79.51,-0.000297657
79.52,-0.00029781
79.53,-0.000297962
79.54,-0.000298115
79.55,-0.000298267
79.56,-0.00029842
79.57,-0.000298573
79.58,-0.000298725
79.59,-0.000298878
79.6,-0.00029903
79.61,-0.000299183
79.62,-0.000299336
79.63,-0.000299488
79.64,-0.000299641
79.65,-0.000299793
79.66,-0.000299946
79.67,-0.000300099
79.68,-0.000300251
79.69,-0.000300404
79.7,-0.000300557
79.71,-0.000300709
79.72,-0.000300862
79.73,-0.000301014
79.74,-0.000301167
79.75,-0.00030132
79.76,-0.000301472
79.77,-0.000301625
79.78,-0.000301777
79.79,-0.00030193
79.8,-0.000302083
79.81,-0.000302235
79.82,-0.000302388
79.83,-0.00030254
79.84,-0.000302693
79.85,-0.000302846
79.86,-0.000302998
79.87,-0.000303151
79.88,-0.000303304
79.89,-0.000303456
79.9,-0.000303609
